,BU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,MA.CZC,PP.DCE,RB.SHF,TA.CZC,V.DCE,ZC.CZC
2014-01-02,291.0,0.0,-138.0,86.0,209.0,225.0,0.0,0.0,-348.0,-343.0,-392.0,0.0
2014-01-03,292.0,0.0,-139.0,88.0,211.0,226.0,0.0,0.0,-353.0,-346.0,-392.0,0.0
2014-01-06,292.0,0.0,-140.0,88.0,211.0,226.0,0.0,0.0,-356.0,-350.0,-392.0,0.0
2014-01-07,294.0,0.0,-140.0,89.0,209.0,228.0,0.0,0.0,-361.0,-352.0,-395.0,0.0
2014-01-08,293.0,0.0,-140.0,89.0,210.0,228.0,0.0,0.0,-360.0,-352.0,-395.0,0.0
2014-01-09,292.0,0.0,-141.0,91.0,213.0,225.0,0.0,0.0,-362.0,-351.0,-392.0,0.0
2014-01-10,292.0,0.0,-142.0,90.0,212.0,228.0,0.0,0.0,-358.0,-353.0,-392.0,0.0
2014-01-13,290.0,0.0,-144.0,91.0,212.0,230.0,0.0,0.0,-361.0,-355.0,-392.0,0.0
2014-01-14,288.0,0.0,-142.0,90.0,210.0,227.0,0.0,0.0,-358.0,-357.0,-390.0,0.0
2014-01-15,286.0,0.0,-142.0,90.0,212.0,227.0,0.0,0.0,-357.0,-358.0,-391.0,0.0
2014-01-16,-286.0,0.0,142.0,90.0,215.0,226.0,0.0,0.0,-359.0,-356.0,-393.0,0.0
2014-01-17,287.0,0.0,-143.0,91.0,216.0,226.0,0.0,0.0,-360.0,-356.0,-395.0,0.0
2014-01-20,287.0,0.0,-145.0,93.0,225.0,225.0,0.0,0.0,-362.0,-357.0,-392.0,0.0
2014-01-21,-287.0,0.0,148.0,93.0,225.0,228.0,0.0,0.0,-367.0,-362.0,-393.0,0.0
2014-01-22,-287.0,0.0,147.0,93.0,224.0,229.0,0.0,0.0,-365.0,-364.0,-395.0,0.0
2014-01-23,-287.0,0.0,142.0,92.0,221.0,227.0,0.0,0.0,-361.0,-361.0,-394.0,0.0
2014-01-24,287.0,0.0,-143.0,91.0,219.0,228.0,0.0,0.0,-358.0,-360.0,-394.0,0.0
2014-01-27,286.0,0.0,-145.0,92.0,221.0,228.0,0.0,0.0,-360.0,-361.0,-394.0,0.0
2014-01-28,286.0,0.0,-146.0,94.0,227.0,227.0,0.0,0.0,-364.0,-363.0,-395.0,0.0
2014-01-29,-286.0,0.0,144.0,93.0,224.0,226.0,0.0,0.0,-363.0,-361.0,-394.0,0.0
2014-01-30,285.0,0.0,-144.0,93.0,224.0,228.0,0.0,0.0,-362.0,-364.0,-402.0,0.0
2014-02-07,0.0,0.0,-195.0,126.0,0.0,305.0,0.0,0.0,-489.0,-488.0,535.0,0.0
2014-02-10,-565.0,0.0,293.0,0.0,0.0,461.0,0.0,0.0,-731.0,0.0,0.0,0.0
2014-02-11,-283.0,0.0,147.0,95.0,227.0,233.0,0.0,0.0,-369.0,-364.0,-402.0,0.0
2014-02-12,-291.0,0.0,147.0,94.0,225.0,232.0,0.0,0.0,-368.0,-364.0,-400.0,0.0
2014-02-13,-294.0,0.0,146.0,95.0,226.0,234.0,0.0,0.0,-368.0,-366.0,-401.0,0.0
2014-02-14,284.0,0.0,-145.0,95.0,225.0,235.0,0.0,0.0,-366.0,-368.0,-402.0,0.0
2014-02-17,-284.0,0.0,-143.0,92.0,220.0,235.0,0.0,0.0,-362.0,-367.0,400.0,0.0
2014-02-18,-284.0,0.0,-145.0,94.0,222.0,238.0,0.0,0.0,-365.0,-371.0,401.0,0.0
2014-02-19,-285.0,0.0,-145.0,93.0,221.0,236.0,0.0,0.0,-364.0,-371.0,401.0,0.0
2014-02-20,-286.0,0.0,-147.0,94.0,223.0,233.0,0.0,0.0,-368.0,-374.0,402.0,0.0
2014-02-21,-286.0,0.0,-147.0,94.0,224.0,233.0,0.0,0.0,-369.0,-374.0,403.0,0.0
2014-02-24,-287.0,0.0,-152.0,98.0,230.0,232.0,0.0,0.0,-376.0,-383.0,405.0,0.0
2014-02-25,-287.0,0.0,153.0,98.0,229.0,231.0,0.0,0.0,-378.0,-386.0,-404.0,0.0
2014-02-26,-293.0,0.0,152.0,97.0,226.0,232.0,0.0,0.0,-377.0,-386.0,-406.0,0.0
2014-02-27,-292.0,0.0,153.0,97.0,227.0,231.0,0.0,0.0,-374.0,-389.0,-405.0,0.0
2014-02-28,292.0,0.0,-155.0,98.0,228.0,232.0,0.0,0.0,-377.0,-389.0,-407.0,0.0
2014-03-03,-293.0,0.0,-156.0,99.0,230.0,234.0,0.0,0.0,-376.0,-387.0,408.0,0.0
2014-03-04,0.0,0.0,-156.0,101.0,234.0,234.0,0.0,243.0,-367.0,-386.0,-412.0,0.0
2014-03-05,-293.0,0.0,-156.0,101.0,234.0,235.0,0.0,243.0,-365.0,-381.0,0.0,0.0
2014-03-06,-293.0,0.0,-159.0,102.0,238.0,238.0,0.0,246.0,-369.0,-379.0,0.0,0.0
2014-03-07,-295.0,0.0,-164.0,106.0,248.0,243.0,0.0,246.0,-375.0,-381.0,0.0,0.0
2014-03-10,-298.0,0.0,-172.0,108.0,254.0,246.0,0.0,248.0,-388.0,-386.0,0.0,0.0
2014-03-11,-296.0,0.0,0.0,104.0,257.0,244.0,0.0,246.0,-386.0,-386.0,-424.0,0.0
2014-03-12,0.0,0.0,-170.0,102.0,253.0,243.0,0.0,245.0,-384.0,-387.0,-422.0,0.0
2014-03-13,0.0,0.0,-167.0,102.0,244.0,243.0,0.0,245.0,-381.0,-391.0,-422.0,0.0
2014-03-14,0.0,0.0,-169.0,103.0,248.0,243.0,0.0,246.0,-383.0,-405.0,-425.0,0.0
2014-03-17,-298.0,0.0,-171.0,104.0,249.0,242.0,0.0,246.0,-387.0,0.0,-425.0,0.0
2014-03-18,0.0,0.0,-171.0,103.0,246.0,238.0,0.0,243.0,-386.0,-400.0,-425.0,0.0
2014-03-19,0.0,0.0,-171.0,104.0,247.0,243.0,0.0,245.0,-386.0,-399.0,-432.0,0.0
2014-03-20,-296.0,0.0,-171.0,105.0,255.0,242.0,0.0,244.0,-387.0,-398.0,0.0,0.0
2014-03-21,-296.0,0.0,-171.0,107.0,259.0,241.0,0.0,243.0,-388.0,-395.0,0.0,0.0
2014-03-24,0.0,0.0,-168.0,106.0,261.0,238.0,0.0,242.0,-389.0,-391.0,-420.0,0.0
2014-03-25,-295.0,0.0,-165.0,103.0,253.0,235.0,0.0,240.0,0.0,-386.0,-417.0,0.0
2014-03-26,0.0,0.0,-165.0,104.0,252.0,233.0,0.0,237.0,-382.0,-385.0,-412.0,0.0
2014-03-27,0.0,0.0,-165.0,104.0,254.0,234.0,0.0,238.0,-382.0,-383.0,-414.0,0.0
2014-03-28,0.0,0.0,-160.0,102.0,247.0,232.0,0.0,235.0,-378.0,-377.0,-408.0,0.0
2014-03-31,0.0,0.0,-157.0,102.0,249.0,233.0,0.0,236.0,-376.0,-380.0,-409.0,0.0
2014-04-01,0.0,-366.0,-156.0,102.0,250.0,231.0,0.0,234.0,-375.0,0.0,-406.0,0.0
2014-04-02,0.0,-369.0,-159.0,103.0,252.0,231.0,0.0,234.0,-377.0,0.0,-409.0,0.0
2014-04-03,0.0,-367.0,-156.0,101.0,243.0,229.0,0.0,234.0,-375.0,0.0,-409.0,0.0
2014-04-04,0.0,-363.0,-155.0,99.0,237.0,228.0,0.0,231.0,-371.0,0.0,-407.0,0.0
2014-04-08,0.0,-359.0,-152.0,98.0,233.0,230.0,0.0,232.0,-366.0,0.0,-404.0,0.0
2014-04-09,301.0,-362.0,-153.0,0.0,235.0,229.0,0.0,233.0,-369.0,0.0,-402.0,0.0
2014-04-10,0.0,-363.0,-153.0,100.0,236.0,232.0,0.0,234.0,-371.0,0.0,-403.0,0.0
2014-04-11,0.0,-364.0,-154.0,100.0,238.0,232.0,0.0,234.0,-372.0,0.0,-400.0,0.0
2014-04-14,0.0,0.0,-156.0,100.0,236.0,230.0,0.0,232.0,-372.0,-389.0,-399.0,0.0
2014-04-15,-297.0,0.0,-154.0,98.0,232.0,229.0,0.0,232.0,0.0,-392.0,-398.0,0.0
2014-04-16,-298.0,0.0,-157.0,99.0,236.0,229.0,0.0,232.0,0.0,-391.0,-400.0,0.0
2014-04-17,-299.0,366.0,-157.0,0.0,239.0,228.0,0.0,230.0,0.0,-391.0,-400.0,0.0
2014-04-18,-299.0,0.0,-160.0,104.0,250.0,227.0,0.0,230.0,0.0,-396.0,-406.0,0.0
2014-04-21,-301.0,0.0,-160.0,105.0,252.0,227.0,0.0,230.0,0.0,-400.0,-407.0,0.0
2014-04-22,-300.0,0.0,-160.0,104.0,250.0,224.0,0.0,228.0,0.0,-398.0,-407.0,0.0
2014-04-23,-301.0,0.0,-159.0,104.0,247.0,225.0,0.0,229.0,0.0,-400.0,-407.0,0.0
2014-04-24,-299.0,0.0,-157.0,104.0,246.0,225.0,0.0,230.0,0.0,-397.0,-406.0,0.0
2014-04-25,0.0,0.0,-157.0,104.0,247.0,229.0,0.0,234.0,-382.0,-397.0,-407.0,0.0
2014-04-28,0.0,0.0,-164.0,106.0,251.0,229.0,0.0,234.0,-388.0,-401.0,-411.0,0.0
2014-04-29,-299.0,0.0,-162.0,105.0,249.0,229.0,0.0,232.0,0.0,-401.0,-412.0,0.0
2014-04-30,-297.0,0.0,-163.0,107.0,254.0,229.0,0.0,233.0,0.0,-403.0,-410.0,0.0
2014-05-05,-298.0,0.0,-162.0,106.0,248.0,226.0,0.0,230.0,0.0,-409.0,-408.0,0.0
2014-05-06,-299.0,0.0,-163.0,106.0,248.0,224.0,0.0,230.0,-388.0,0.0,-411.0,0.0
2014-05-07,-302.0,0.0,-167.0,106.0,250.0,221.0,0.0,229.0,-391.0,0.0,-410.0,0.0
2014-05-08,-301.0,0.0,-170.0,106.0,249.0,222.0,0.0,230.0,0.0,-417.0,-412.0,0.0
2014-05-09,-301.0,377.0,-170.0,106.0,0.0,223.0,0.0,232.0,0.0,-412.0,-412.0,0.0
2014-05-12,-301.0,0.0,-169.0,103.0,241.0,224.0,0.0,233.0,0.0,-410.0,-411.0,0.0
2014-05-13,-300.0,0.0,-169.0,104.0,244.0,224.0,0.0,232.0,0.0,-407.0,-410.0,0.0
2014-05-14,-300.0,0.0,-169.0,104.0,246.0,224.0,0.0,233.0,0.0,-403.0,-408.0,0.0
2014-05-15,-301.0,0.0,-169.0,105.0,250.0,225.0,0.0,234.0,0.0,-405.0,-410.0,0.0
2014-05-16,-301.0,0.0,-174.0,109.0,257.0,227.0,0.0,234.0,0.0,-404.0,-411.0,0.0
2014-05-19,-302.0,0.0,-177.0,109.0,256.0,228.0,0.0,234.0,0.0,-396.0,-413.0,0.0
2014-05-20,-291.0,0.0,-179.0,109.0,256.0,226.0,0.0,234.0,0.0,-397.0,-414.0,0.0
2014-05-21,-291.0,0.0,-177.0,110.0,259.0,223.0,0.0,232.0,0.0,-391.0,-412.0,0.0
2014-05-22,-291.0,381.0,-175.0,109.0,255.0,0.0,0.0,229.0,0.0,-390.0,-409.0,0.0
2014-05-23,-291.0,381.0,-177.0,109.0,256.0,0.0,0.0,226.0,0.0,-385.0,-408.0,0.0
2014-05-26,-292.0,376.0,-173.0,105.0,247.0,221.0,0.0,0.0,0.0,-382.0,-412.0,0.0
2014-05-27,-295.0,0.0,-173.0,105.0,248.0,225.0,0.0,231.0,-398.0,-387.0,0.0,0.0
2014-05-28,-296.0,0.0,-177.0,107.0,253.0,224.0,0.0,230.0,-401.0,0.0,-406.0,0.0
2014-05-29,-296.0,0.0,-178.0,108.0,255.0,221.0,0.0,229.0,-402.0,0.0,-407.0,0.0
2014-05-30,-295.0,383.0,-184.0,108.0,254.0,222.0,0.0,0.0,0.0,-382.0,-408.0,0.0
2014-06-03,-297.0,382.0,-183.0,109.0,256.0,219.0,0.0,0.0,0.0,-381.0,-411.0,0.0
2014-06-04,-296.0,383.0,-181.0,108.0,253.0,219.0,0.0,0.0,0.0,-375.0,-411.0,0.0
2014-06-05,-296.0,382.0,-182.0,106.0,248.0,0.0,0.0,225.0,0.0,-370.0,-411.0,0.0
2014-06-06,-296.0,381.0,-181.0,106.0,249.0,218.0,0.0,0.0,0.0,-368.0,-414.0,0.0
2014-06-09,-296.0,383.0,-181.0,107.0,251.0,216.0,0.0,0.0,-408.0,0.0,-417.0,0.0
2014-06-10,-296.0,382.0,-182.0,107.0,251.0,0.0,0.0,220.0,-407.0,0.0,-415.0,0.0
2014-06-11,-296.0,383.0,-183.0,109.0,253.0,0.0,0.0,0.0,-410.0,371.0,-417.0,0.0
2014-06-12,-296.0,385.0,-188.0,110.0,257.0,0.0,0.0,0.0,-413.0,366.0,-416.0,0.0
2014-06-13,-293.0,385.0,-187.0,109.0,256.0,-209.0,0.0,0.0,0.0,357.0,-411.0,0.0
2014-06-16,-294.0,387.0,-189.0,110.0,261.0,-208.0,0.0,0.0,417.0,0.0,-410.0,0.0
2014-06-17,-294.0,386.0,-187.0,109.0,258.0,-212.0,0.0,0.0,414.0,0.0,-412.0,0.0
2014-06-18,-294.0,383.0,-188.0,110.0,258.0,0.0,-464.0,0.0,0.0,357.0,-413.0,0.0
2014-06-19,-295.0,383.0,-189.0,110.0,261.0,0.0,-468.0,0.0,0.0,355.0,-413.0,0.0
2014-06-20,-295.0,381.0,-185.0,109.0,258.0,0.0,-470.0,0.0,0.0,352.0,-410.0,0.0
2014-06-23,-294.0,379.0,-181.0,110.0,258.0,0.0,-468.0,0.0,0.0,353.0,-410.0,0.0
2014-06-24,-294.0,381.0,-183.0,109.0,258.0,0.0,-463.0,229.0,0.0,0.0,-411.0,0.0
2014-06-25,-294.0,380.0,-180.0,109.0,257.0,0.0,-461.0,229.0,0.0,0.0,-409.0,0.0
2014-06-26,-295.0,377.0,-174.0,108.0,254.0,0.0,-454.0,229.0,0.0,0.0,-408.0,0.0
2014-06-27,0.0,378.0,-177.0,110.0,257.0,0.0,-459.0,228.0,-405.0,0.0,-410.0,0.0
2014-06-30,0.0,380.0,-180.0,111.0,259.0,-210.0,-460.0,227.0,0.0,0.0,-411.0,0.0
2014-07-01,0.0,379.0,-178.0,111.0,259.0,-209.0,-466.0,223.0,0.0,0.0,-411.0,0.0
2014-07-02,-293.0,378.0,-175.0,110.0,257.0,-210.0,0.0,0.0,0.0,348.0,-412.0,0.0
2014-07-03,-292.0,378.0,-176.0,111.0,260.0,0.0,0.0,0.0,-405.0,344.0,-413.0,0.0
2014-07-04,0.0,378.0,-176.0,112.0,265.0,-207.0,-473.0,0.0,0.0,342.0,-413.0,0.0
2014-07-07,0.0,379.0,-177.0,112.0,266.0,-206.0,-466.0,0.0,-405.0,347.0,0.0,0.0
2014-07-08,0.0,377.0,-174.0,112.0,262.0,-206.0,-468.0,0.0,0.0,351.0,-411.0,0.0
2014-07-09,0.0,379.0,-178.0,113.0,266.0,-210.0,0.0,0.0,-404.0,354.0,-413.0,0.0
2014-07-10,-294.0,376.0,-177.0,113.0,267.0,0.0,0.0,0.0,-402.0,357.0,-413.0,0.0
2014-07-11,-293.0,374.0,-176.0,115.0,271.0,0.0,0.0,0.0,-400.0,352.0,-412.0,0.0
2014-07-14,0.0,372.0,-175.0,115.0,271.0,-211.0,0.0,223.0,-397.0,0.0,-411.0,0.0
2014-07-15,0.0,372.0,-175.0,114.0,270.0,-212.0,0.0,0.0,-397.0,351.0,-413.0,0.0
2014-07-16,0.0,374.0,-174.0,115.0,272.0,-210.0,0.0,222.0,-399.0,0.0,-414.0,0.0
2014-07-17,0.0,376.0,-176.0,115.0,273.0,-213.0,0.0,225.0,-401.0,0.0,-417.0,0.0
2014-07-18,0.0,382.0,-183.0,116.0,276.0,-217.0,-483.0,226.0,0.0,0.0,-416.0,0.0
2014-07-21,-294.0,381.0,-182.0,115.0,274.0,0.0,-487.0,0.0,411.0,0.0,-415.0,0.0
2014-07-22,-294.0,380.0,-182.0,109.0,275.0,0.0,-485.0,0.0,411.0,0.0,-413.0,0.0
2014-07-23,0.0,381.0,-186.0,111.0,267.0,0.0,-484.0,0.0,412.0,-334.0,-416.0,0.0
2014-07-24,0.0,380.0,-189.0,111.0,267.0,0.0,-485.0,0.0,412.0,-341.0,-415.0,0.0
2014-07-25,-294.0,379.0,-187.0,111.0,265.0,222.0,-483.0,0.0,0.0,0.0,-414.0,0.0
2014-07-28,-293.0,379.0,-184.0,111.0,262.0,220.0,-476.0,0.0,0.0,0.0,-414.0,0.0
2014-07-29,-293.0,377.0,-183.0,110.0,0.0,219.0,-440.0,0.0,0.0,337.0,-412.0,0.0
2014-07-30,0.0,379.0,-185.0,111.0,262.0,220.0,-440.0,0.0,-407.0,0.0,-412.0,0.0
2014-07-31,-294.0,380.0,-184.0,111.0,265.0,0.0,-442.0,234.0,0.0,0.0,-412.0,0.0
2014-08-01,-294.0,381.0,-186.0,112.0,266.0,0.0,-448.0,236.0,0.0,0.0,-412.0,0.0
2014-08-04,-293.0,380.0,-182.0,111.0,259.0,0.0,-444.0,236.0,0.0,0.0,-412.0,0.0
2014-08-05,0.0,378.0,-183.0,110.0,258.0,0.0,-444.0,238.0,-403.0,0.0,-415.0,0.0
2014-08-06,0.0,0.0,-184.0,110.0,257.0,226.0,-448.0,237.0,-403.0,0.0,-416.0,0.0
2014-08-07,0.0,0.0,-184.0,0.0,255.0,228.0,-448.0,237.0,-403.0,358.0,-418.0,0.0
2014-08-08,0.0,0.0,-185.0,0.0,258.0,228.0,-442.0,238.0,-405.0,356.0,-419.0,0.0
2014-08-11,0.0,0.0,-186.0,0.0,258.0,228.0,-449.0,237.0,-408.0,352.0,-419.0,0.0
2014-08-12,0.0,0.0,-187.0,0.0,261.0,231.0,-449.0,239.0,-408.0,355.0,-420.0,0.0
2014-08-13,0.0,0.0,-189.0,112.0,262.0,0.0,-438.0,239.0,-411.0,360.0,-420.0,0.0
2014-08-14,0.0,0.0,-191.0,115.0,270.0,0.0,-436.0,239.0,-414.0,360.0,-424.0,0.0
2014-08-15,0.0,0.0,-188.0,113.0,261.0,0.0,-441.0,237.0,-412.0,365.0,-423.0,0.0
2014-08-18,0.0,0.0,-192.0,114.0,263.0,-229.0,-443.0,236.0,-415.0,365.0,0.0,0.0
2014-08-19,0.0,0.0,-191.0,113.0,262.0,0.0,-440.0,236.0,-415.0,363.0,-422.0,0.0
2014-08-20,0.0,0.0,-193.0,114.0,264.0,0.0,-441.0,238.0,-418.0,365.0,-423.0,0.0
2014-08-21,0.0,0.0,-193.0,114.0,263.0,0.0,-441.0,235.0,-419.0,363.0,-421.0,0.0
2014-08-22,0.0,0.0,-194.0,113.0,262.0,0.0,-443.0,235.0,-419.0,367.0,-422.0,0.0
2014-08-25,0.0,0.0,-194.0,113.0,261.0,0.0,-447.0,235.0,-420.0,366.0,-422.0,0.0
2014-08-26,0.0,0.0,-193.0,111.0,259.0,0.0,-452.0,235.0,-420.0,368.0,-422.0,0.0
2014-08-27,0.0,0.0,-196.0,113.0,262.0,0.0,-451.0,235.0,-422.0,372.0,-421.0,0.0
2014-08-28,0.0,0.0,-200.0,113.0,263.0,0.0,-453.0,236.0,-426.0,374.0,-422.0,0.0
2014-08-29,0.0,0.0,-199.0,113.0,263.0,0.0,-457.0,237.0,-425.0,371.0,-419.0,0.0
2014-09-01,0.0,0.0,-202.0,114.0,263.0,0.0,-456.0,238.0,-429.0,373.0,-418.0,0.0
2014-09-02,0.0,0.0,-199.0,112.0,259.0,0.0,-455.0,235.0,-430.0,369.0,-414.0,0.0
2014-09-03,0.0,407.0,-207.0,114.0,263.0,0.0,-454.0,235.0,-438.0,0.0,-413.0,0.0
2014-09-04,0.0,0.0,-210.0,114.0,264.0,0.0,-453.0,234.0,-440.0,374.0,-414.0,0.0
2014-09-05,0.0,412.0,-214.0,115.0,266.0,0.0,-451.0,237.0,-441.0,0.0,-415.0,0.0
2014-09-09,0.0,423.0,-214.0,117.0,270.0,0.0,-453.0,238.0,-452.0,0.0,-416.0,0.0
2014-09-10,-288.0,420.0,-212.0,116.0,269.0,0.0,-452.0,240.0,0.0,0.0,-420.0,0.0
2014-09-11,-278.0,0.0,-214.0,117.0,270.0,0.0,-454.0,240.0,-453.0,388.0,0.0,0.0
2014-09-12,-273.0,421.0,-212.0,116.0,268.0,0.0,-457.0,241.0,-448.0,0.0,0.0,0.0
2014-09-15,-275.0,417.0,-209.0,115.0,262.0,0.0,-451.0,241.0,-442.0,0.0,0.0,0.0
2014-09-16,-299.0,0.0,-209.0,116.0,264.0,0.0,-442.0,240.0,-448.0,392.0,0.0,0.0
2014-09-17,0.0,0.0,-209.0,114.0,262.0,-238.0,-442.0,242.0,-446.0,389.0,0.0,0.0
2014-09-18,0.0,426.0,-211.0,115.0,264.0,-241.0,-443.0,244.0,-452.0,0.0,0.0,0.0
2014-09-19,0.0,0.0,-217.0,116.0,266.0,-242.0,-440.0,245.0,0.0,398.0,-429.0,0.0
2014-09-22,0.0,448.0,-225.0,119.0,270.0,-247.0,-441.0,249.0,0.0,0.0,-437.0,0.0
2014-09-23,0.0,445.0,-223.0,117.0,266.0,-251.0,-452.0,250.0,0.0,0.0,-433.0,0.0
2014-09-24,0.0,441.0,-222.0,117.0,265.0,-249.0,-449.0,247.0,0.0,0.0,-433.0,0.0
2014-09-25,0.0,448.0,-226.0,119.0,270.0,-247.0,-451.0,246.0,0.0,0.0,-432.0,0.0
2014-09-26,0.0,441.0,-222.0,118.0,267.0,-246.0,-449.0,0.0,483.0,0.0,-428.0,0.0
2014-09-29,0.0,0.0,-231.0,119.0,268.0,-241.0,-451.0,242.0,494.0,0.0,-427.0,0.0
2014-09-30,-303.0,444.0,0.0,119.0,268.0,-241.0,-449.0,0.0,494.0,0.0,-433.0,0.0
2014-10-08,-303.0,451.0,-229.0,118.0,268.0,-250.0,-455.0,0.0,497.0,0.0,0.0,0.0
2014-10-09,-306.0,0.0,-222.0,115.0,256.0,0.0,-455.0,0.0,490.0,431.0,-437.0,0.0
2014-10-10,-307.0,0.0,-220.0,116.0,258.0,0.0,-472.0,259.0,485.0,0.0,-443.0,0.0
2014-10-13,-305.0,-428.0,-214.0,0.0,256.0,0.0,-475.0,256.0,469.0,449.0,0.0,0.0
2014-10-14,-304.0,-432.0,-212.0,0.0,258.0,257.0,-470.0,254.0,0.0,441.0,0.0,0.0
2014-10-15,-308.0,0.0,-216.0,115.0,262.0,0.0,-472.0,253.0,471.0,-441.0,0.0,0.0
2014-10-16,0.0,0.0,-221.0,116.0,264.0,-257.0,-472.0,256.0,471.0,-452.0,0.0,0.0
2014-10-17,0.0,0.0,-220.0,116.0,267.0,-259.0,-475.0,264.0,472.0,-451.0,0.0,0.0
2014-10-20,0.0,0.0,-216.0,115.0,267.0,0.0,-479.0,266.0,478.0,-449.0,-436.0,0.0
2014-10-21,-306.0,0.0,-217.0,116.0,269.0,0.0,-477.0,266.0,481.0,-445.0,0.0,0.0
2014-10-22,-306.0,0.0,-218.0,115.0,270.0,0.0,-476.0,264.0,491.0,-445.0,0.0,0.0
2014-10-23,-306.0,0.0,-236.0,0.0,270.0,0.0,-471.0,261.0,493.0,-444.0,439.0,0.0
2014-10-24,-306.0,437.0,236.0,0.0,266.0,-252.0,-476.0,0.0,489.0,-438.0,0.0,0.0
2014-10-27,-307.0,437.0,238.0,0.0,270.0,-254.0,-482.0,0.0,490.0,-440.0,0.0,0.0
2014-10-28,0.0,0.0,239.0,115.0,269.0,-249.0,-482.0,0.0,491.0,-446.0,-436.0,0.0
2014-10-29,0.0,0.0,237.0,115.0,269.0,-246.0,-482.0,0.0,483.0,-443.0,-431.0,0.0
2014-10-30,0.0,438.0,0.0,115.0,271.0,-244.0,-484.0,0.0,483.0,-445.0,-433.0,0.0
2014-10-31,0.0,438.0,-235.0,115.0,271.0,-244.0,-484.0,0.0,487.0,-448.0,0.0,0.0
2014-11-03,0.0,442.0,-239.0,115.0,274.0,-246.0,-497.0,0.0,492.0,-459.0,0.0,0.0
2014-11-04,0.0,441.0,-240.0,117.0,278.0,-248.0,-495.0,0.0,489.0,-466.0,0.0,0.0
2014-11-05,-310.0,0.0,-245.0,118.0,279.0,0.0,-495.0,0.0,497.0,-468.0,452.0,0.0
2014-11-06,-310.0,0.0,0.0,118.0,278.0,-248.0,-500.0,253.0,495.0,-462.0,0.0,0.0
2014-11-07,-311.0,441.0,0.0,117.0,274.0,-247.0,-503.0,0.0,493.0,-457.0,0.0,0.0
2014-11-10,0.0,0.0,-243.0,116.0,270.0,-243.0,-499.0,0.0,489.0,-442.0,446.0,0.0
2014-11-11,0.0,0.0,-245.0,117.0,269.0,-249.0,-498.0,0.0,490.0,-446.0,448.0,0.0
2014-11-12,0.0,0.0,-246.0,117.0,269.0,-247.0,-488.0,0.0,489.0,-441.0,447.0,0.0
2014-11-13,0.0,0.0,-247.0,117.0,268.0,-247.0,-491.0,0.0,496.0,-433.0,445.0,0.0
2014-11-14,0.0,0.0,-247.0,117.0,268.0,-250.0,-491.0,0.0,495.0,-438.0,446.0,0.0
2014-11-17,0.0,0.0,-247.0,117.0,269.0,-252.0,-489.0,257.0,497.0,-443.0,0.0,0.0
2014-11-18,338.0,0.0,-257.0,119.0,276.0,-254.0,-488.0,0.0,512.0,-441.0,0.0,0.0
2014-11-19,335.0,0.0,-264.0,119.0,277.0,-253.0,-482.0,0.0,511.0,-429.0,0.0,0.0
2014-11-20,336.0,0.0,0.0,118.0,278.0,-254.0,-465.0,-259.0,513.0,-425.0,0.0,0.0
2014-11-21,337.0,-433.0,0.0,118.0,278.0,-253.0,-464.0,0.0,511.0,-425.0,0.0,0.0
2014-11-24,333.0,0.0,0.0,118.0,280.0,-254.0,-465.0,-257.0,513.0,-429.0,0.0,0.0
2014-11-25,338.0,-433.0,0.0,121.0,277.0,-253.0,-465.0,0.0,510.0,-443.0,0.0,0.0
2014-11-26,0.0,-433.0,0.0,121.0,278.0,-252.0,-467.0,284.0,511.0,-445.0,0.0,0.0
2014-11-27,0.0,-419.0,0.0,119.0,272.0,-252.0,-464.0,284.0,492.0,-448.0,0.0,0.0
2014-11-28,355.0,-422.0,-258.0,120.0,276.0,0.0,-465.0,294.0,0.0,-469.0,0.0,0.0
2014-12-01,342.0,-419.0,-260.0,121.0,274.0,0.0,-465.0,305.0,0.0,-485.0,0.0,0.0
2014-12-02,0.0,-419.0,-263.0,121.0,276.0,292.0,-461.0,301.0,0.0,-483.0,0.0,0.0
2014-12-03,0.0,-418.0,-259.0,121.0,274.0,294.0,-450.0,304.0,0.0,-475.0,0.0,0.0
2014-12-04,0.0,-420.0,-253.0,120.0,272.0,293.0,-462.0,303.0,0.0,-470.0,0.0,0.0
2014-12-05,0.0,-416.0,-255.0,121.0,272.0,294.0,-461.0,306.0,0.0,-475.0,0.0,0.0
2014-12-08,0.0,-417.0,-260.0,121.0,274.0,301.0,-480.0,312.0,0.0,-490.0,0.0,0.0
2014-12-09,382.0,-419.0,-256.0,121.0,274.0,0.0,-538.0,321.0,0.0,-499.0,0.0,0.0
2014-12-10,372.0,-417.0,-259.0,0.0,274.0,307.0,-535.0,321.0,0.0,-494.0,0.0,0.0
2014-12-11,362.0,-416.0,-260.0,121.0,272.0,0.0,-541.0,325.0,0.0,-497.0,0.0,0.0
2014-12-12,357.0,-416.0,-255.0,120.0,269.0,0.0,-537.0,323.0,0.0,-497.0,0.0,0.0
2014-12-15,357.0,-427.0,-258.0,120.0,272.0,0.0,-547.0,318.0,0.0,-493.0,0.0,0.0
2014-12-16,360.0,0.0,-261.0,121.0,274.0,-301.0,-565.0,321.0,0.0,-505.0,0.0,0.0
2014-12-17,0.0,434.0,-258.0,122.0,276.0,-300.0,-581.0,323.0,0.0,-517.0,0.0,0.0
